,航班日期,航班号,起飞时间,降落时间,机号,机型,大机型,PF工号,PF机队名称,执飞单位名称,起飞机场三字码,起飞机场四字码,降落机场三字码,降落机场四字码,降落metar报文,降落跑道,年份,降落时间_小时,机场经度,机场纬度,降落机场名称,起飞机场经度,起飞机场纬度,PF技术等级,风险等级
1427601,2024-07-23,6354,2024-07-23 13:57:00,2024-07-23 16:17:00,B-8561,A321,A320,0x23FD,42.0队,I,CGQ,ZYCC,SHA,ZSSS,"例行天气报告：虹桥(ZSSS, SHA)机场；北京时间2024-07-23 17:00；160度的风6米/秒，风向在120度至190度间变化；天空状况良好；气温为36℃，露点温度为25℃；修正海压为1001百帕；天气没有明显变化。",18L,2024,16.0,121.33426,31.198104,Shanghai Hongqiao International Airport,125.684998,43.996201,第一副驾驶,低风险
1427602,2024-07-23,2407,2024-07-23 22:19:00,2024-07-24 00:02:00,B-308Y,A320-NEO,A320,0x23FD,42.0队,I,SHA,ZSSS,TYN,ZBYN,"例行天气报告：太原(ZBYN, TYN)机场；北京时间2024-07-24 01:00；风向不定的风1米/秒；天空状况良好；气温为26℃，露点温度为20℃；修正海压为1004百帕；天气没有明显变化。",31,2024,0.0,112.627998,37.746899,Taiyuan Wusu International Airport,121.33426,31.198104,第一副驾驶,低风险
1427603,2024-07-25,2406,2024-07-25 17:20:00,2024-07-25 19:14:00,B-325S,A320-NEO,A320,0x23FD,42.0队,I,TYN,ZBYN,SHA,ZSSS,"例行天气报告：虹桥(ZSSS, SHA)机场；北京时间2024-07-25 20:00；120度的风5米/秒，风向在90度至160度间变化；能见度高于10公里；多云，云底高2600英尺(780米)；气温为31℃，露点温度为26℃；修正海压为999百帕；天气没有明显变化。",18L,2024,19.0,121.33426,31.198104,Shanghai Hongqiao International Airport,112.627998,37.746899,第一副驾驶,低风险
1429140,2024-07-23,2204,2024-07-23 21:01:00,2024-07-24 00:33:00,B-8379,A319,A320,0x2414,124.0队,C,KHG,ZWSH,XIY,ZLXY,"例行天气报告：西安(ZLXY, XIY)机场；北京时间2024-07-24 02:00；270度的风2米/秒；能见度4500米；轻雾；无重要云层；气温为27℃，露点温度为26℃；修正海压为999百帕；天气没有明显变化。",05L,2024,0.0,108.751999,34.447102,Xi'an Xianyang International Airport,76.019997,39.5429,第一副驾驶,低风险
1429141,2024-07-25,9893,2024-07-26 09:59:00,2024-07-26 10:46:00,B-6601,A320,A320,0x2414,124.0队,C,JGS,ZSGS,CAN,ZGGG,"例行天气报告：广州(ZGGG, CAN)机场；北京时间2024-07-26 11:30；250度的风4米/秒，风向在220度至280度间变化；天空状况良好；气温为34℃，露点温度为27℃；修正海压为993百帕；天气没有明显变化。",20L,2024,10.0,113.299004,23.392401,Guangzhou Baiyun International Airport,114.737,26.856899,第一副驾驶,低风险
1429766,2024-07-23,2883,2024-07-23 08:35:00,2024-07-23 10:14:00,B-8111,A320,A320,0x2417,119.0队,F,NKG,ZSNJ,SWA,ZGOW,"例行天气报告：揭阳(ZGOW, SWA)机场；北京时间2024-07-23 11:00；风向不定的风1米/秒；能见度高于10公里；少云，云底高2000英尺(600米)；气温为33℃，露点温度为27℃；修正海压为1001百帕；天气没有明显变化。",22,2024,10.0,116.5033,23.552,Jieyang Chaoshan International Airport,118.865949,31.735032,第一副驾驶,低风险
1429767,2024-07-23,2884,2024-07-23 12:08:00,2024-07-23 13:41:00,B-8111,A320,A320,0x2417,119.0队,F,SWA,ZGOW,NKG,ZSNJ,"例行天气报告：南京(ZSNJ, NKG)机场；北京时间2024-07-23 15:00；230度的风2米/秒，风向在160度至270度间变化；天空状况良好；气温为39℃，露点温度为27℃；修正海压为999百帕；天气没有明显变化。",25,2024,13.0,118.865949,31.735032,Nanjing Lukou International Airport,116.5033,23.552,第一副驾驶,低风险
1429768,2024-07-24,2840,2024-07-24 19:30:00,2024-07-24 22:12:00,B-327Y,A320-NEO,A320,0x2417,119.0队,F,HRB,ZYHB,NKG,ZSNJ,"例行天气报告：南京(ZSNJ, NKG)机场；北京时间2024-07-24 23:00；110度的风6米/秒；天空状况良好；气温为31℃，露点温度为26℃；修正海压为998百帕；天气没有明显变化。",7,2024,22.0,118.865949,31.735032,Nanjing Lukou International Airport,126.25,45.623402,第一副驾驶,低风险
1429769,2024-07-25,2891,2024-07-25 20:44:00,2024-07-25 22:36:00,B-32GN,A320-NEO,A320,0x2417,119.0队,F,NKG,ZSNJ,HET,ZBHH,"例行天气报告：呼和浩特(ZBHH, HET)机场；北京时间2024-07-26 00:00；50度的风3米/秒；天空状况良好；气温为16℃，露点温度为12℃；修正海压为1007百帕；天气没有明显变化。",8,2024,22.0,111.824598,40.849658,Hohhot Baita International Airport,118.865949,31.735032,第一副驾驶,低风险
1429770,2024-07-25,2892,2024-07-26 00:24:00,2024-07-26 02:17:00,B-32GN,A320-NEO,A320,0x2417,119.0队,F,HET,ZBHH,NKG,ZSNJ,"例行天气报告：南京(ZSNJ, NKG)机场；北京时间2024-07-26 03:00；70度的风6米/秒；能见度高于10公里；微量的云，云底高3300英尺(990米)；气温为29℃，露点温度为29℃；修正海压为995百帕；天气没有明显变化。",6,2024,2.0,118.865949,31.735032,Nanjing Lukou International Airport,111.824598,40.849658,第一副驾驶,低风险
1431009,2024-07-23,2040,2024-07-23 12:55:00,2024-07-23 14:05:00,B-6950,A320,A320,0x241E,94.0队,A,ICN,RKSI,TAO,ZSQD,"例行天气报告：青岛(ZSQD, TAO)机场；北京时间2024-07-23 15:00；160度的风7米/秒；能见度高于10公里；微量的云，云底高700英尺(210米)；气温为26℃，露点温度为25℃；修正海压为1000百帕；天气没有明显变化。",16,2024,14.0,120.088171,36.361953,Qingdao Jiaodong International Airport,126.450996,37.469101,第一副驾驶,低风险
1431010,2024-07-23,5520,2024-07-23 15:57:00,2024-07-23 17:02:00,B-308X,A320-NEO,A320,0x241E,94.0队,A,TAO,ZSQD,SHA,ZSSS,"例行天气报告：虹桥(ZSSS, SHA)机场；北京时间2024-07-23 18:00；170度的风6米/秒；天空状况良好；气温为34℃，露点温度为25℃；修正海压为1001百帕；天气没有明显变化。",18L,2024,17.0,121.33426,31.198104,Shanghai Hongqiao International Airport,120.088171,36.361953,第一副驾驶,低风险
1432270,2024-07-25,894,2024-07-26 03:05:00,2024-07-26 06:35:00,B-8565,A320,A320,0x2421,2.0队,D,BKK,VTBS,LHW,ZLLL,"例行天气报告：兰州(ZLLL, LHW)机场；北京时间2024-07-26 08:00；350度的风2米/秒，风向在320度至30度间变化；天空状况良好；气温为20℃，露点温度为14℃；修正海压为1014百帕；天气没有明显变化。",36,2024,6.0,103.620003,36.515202,Lanzhou Zhongchuan International Airport,100.74700164794900,13.681099891662600,第一副驾驶,低风险
1433370,2024-07-23,6553,2024-07-23 12:28:00,2024-07-23 15:03:00,B-30FN,A320-NEO,A320,0x242F,127.0队,R,HYN,ZSLQ,KMG,ZPPP,"例行天气报告：昆明(ZPPP, KMG)机场；北京时间2024-07-23 16:00；240度的风3米/秒，风向在190度至310度间变化；能见度高于10公里；少云，云底高3000英尺(900米)、少云，云底高4000英尺(1200米)；气温为28℃，露点温度为17℃；修正海压为1011百帕；天气没有明显变化。",22,2024,15.0,102.936743,25.110313,Kunming Changshui International Airport,121.429001,28.562201,第一副驾驶,低风险
1434516,2024-07-25,5465,2024-07-25 12:18:00,2024-07-25 14:40:00,B-1019,A320,A320,0x243,39.0队,P,KHN,ZSCN,JHG,ZPJH,"机场天气预报：西双版纳(ZPJH, JHG)机场；北京时间2024-07-25 15:11；预报有效期从25日09时UTC到25日18时UTC；180度的风5米/秒；能见度高于10公里；微量的云，云底高2300英尺(690米)、微量的积雨云，云底高2300英尺(690米)、少云，云底高5000英尺(1500米)；25日09时UTC最高气温34℃，25日18时UTC最低气温25℃；从25日09时UTC到25日13时UTC，天气短时波动到60度的风8米/秒，阵风13米/秒，中等强度的雷暴雨。",16,2024,14.0,100.762224,21.974648,Xishuangbanna Gasa International Airport,115.90271,28.864815,教员,低风险
1434996,2024-07-24,5467,2024-07-24 13:47:00,2024-07-24 16:19:00,B-8573,A321,A320,0x2431,127.0队,R,PVG,ZSPD,SYX,ZJSY,"例行天气报告：三亚(ZJSY, SYX)机场；北京时间2024-07-24 17:00；280度的风4米/秒，风向在240度至320度间变化；能见度高于10公里；微量的云，云底高2000英尺(600米)、少云，云底高5000英尺(1500米)；气温为31℃，露点温度为26℃；修正海压为998百帕；天气没有明显变化。",26,2024,16.0,109.412003,18.3029,Sanya Phoenix International Airport,121.805,31.1434,第一副驾驶,低风险
1434997,2024-07-25,503,2024-07-25 12:03:00,2024-07-25 14:02:00,B-304C,A320-NEO,A320,0x2431,127.0队,R,PVG,ZSPD,HKG,VHHH,"例行天气报告：香港(VHHH, HKG)机场；北京时间2024-07-25 15:00；220度的风18节(10米/秒)；能见度高于10公里；微量的云，云底高2500英尺(750米)；气温为34℃，露点温度为26℃；修正海压为990百帕；天气没有明显变化。",25R,2024,14.0,113.915001,22.308901,Hong Kong International Airport,121.805,31.1434,第一副驾驶,低风险
1435545,2024-07-23,2823,2024-07-24 07:45:00,2024-07-24 09:34:00,B-306E,A320-NEO,A320,0x2434,4.0队,F,NKG,ZSNJ,ZYI,ZUZY,"例行天气报告：遵义(ZUZY, ZYI)机场；北京时间2024-07-24 11:00；210度的风3米/秒，风向在160度至260度间变化；能见度高于10公里；多云，云底高4000英尺(1200米)；气温为30℃，露点温度为21℃；修正海压为1003百帕；天气没有明显变化。",18,2024,9.0,107.247189,27.810723,Zunyi Xinzhou Airport,118.865949,31.735032,第一副驾驶,低风险
1435546,2024-07-24,2824,2024-07-24 11:57:00,2024-07-24 13:51:00,B-306E,A320-NEO,A320,0x2434,4.0队,F,ZYI,ZUZY,NKG,ZSNJ,"例行天气报告：南京(ZSNJ, NKG)机场；北京时间2024-07-24 15:00；130度的风5米/秒，风向在100度至160度间变化；天空状况良好；气温为38℃，露点温度为26℃；修正海压为997百帕；天气没有明显变化。",7,2024,13.0,118.865949,31.735032,Nanjing Lukou International Airport,107.247189,27.810723,第一副驾驶,低风险
1435547,2024-07-25,2807,2024-07-25 13:20:00,2024-07-25 14:56:00,B-32GN,A320-NEO,A320,0x2434,4.0队,F,NKG,ZSNJ,XIY,ZLXY,"例行天气报告：西安(ZLXY, XIY)机场；北京时间2024-07-25 16:00；230度的风2米/秒，风向在150度至290度间变化；能见度高于10公里；微量的云，云底高5000英尺(1500米)；气温为35℃，露点温度为20℃；修正海压为1000百帕；天气没有明显变化。",23L,2024,14.0,108.751999,34.447102,Xi'an Xianyang International Airport,118.865949,31.735032,第一副驾驶,低风险
1435548,2024-07-25,7708,2024-07-25 23:43:00,2024-07-26 01:00:00,B-6457,A319,A320,0x2434,4.0队,F,WEH,ZSWH,NKG,ZSNJ,"例行天气报告：南京(ZSNJ, NKG)机场；北京时间2024-07-26 02:00；90度的风6米/秒；能见度高于10公里；多云，云底高4000英尺(1200米)；气温为30℃，露点温度为26℃；修正海压为996百帕；天气没有明显变化。",6,2024,1.0,118.865949,31.735032,Nanjing Lukou International Airport,122.228996,37.187099,第一副驾驶,低风险
1436335,2024-07-23,2777,2024-07-23 20:38:00,2024-07-23 22:02:00,B-6930,A320,A320,0x2439,51.0队,F,WUX,ZSWX,CSX,ZGHA,"例行天气报告：长沙(ZGHA, CSX)机场；北京时间2024-07-23 23:00；170度的风3米/秒；天空状况良好；气温为33℃，露点温度为25℃；修正海压为998百帕；天气没有明显变化。",18L,2024,22.0,113.220001,28.189199,Changsha Huanghua International Airport,120.429000854,31.4944000244,第一副驾驶,低风险
1436336,2024-07-23,2778,2024-07-23 23:28:00,2024-07-24 00:52:00,B-6930,A320,A320,0x2439,51.0队,F,CSX,ZGHA,WUX,ZSWX,"例行天气报告：无锡(ZSWX, WUX)机场；北京时间2024-07-24 02:00；120度的风3米/秒，风向在90度至150度间变化；天空状况良好；气温为30℃，露点温度为26℃；修正海压为1000百帕；天气没有明显变化。",21,2024,0.0,120.429000854,31.4944000244,Sunan Shuofang International Airport,113.220001,28.189199,第一副驾驶,低风险
1436658,2024-07-23,2809,2024-07-24 07:40:00,2024-07-24 09:04:00,B-30ES,A320-NEO,A320,0x243B,74.0队,F,NKG,ZSNJ,XMN,ZSAM,"例行天气报告：厦门(ZSAM, XMN)机场；北京时间2024-07-24 10:00；350度的风3米/秒，风向在300度至20度间变化；天空状况良好；气温为35℃，露点温度为24℃；修正海压为995百帕；天气没有明显变化。",5,2024,9.0,118.12799835205100,24.54400062561040,Xiamen Gaoqi International Airport,118.865949,31.735032,第一副驾驶,低风险
1436659,2024-07-24,2810,2024-07-24 10:37:00,2024-07-24 12:00:00,B-30ES,A320-NEO,A320,0x243B,74.0队,F,XMN,ZSAM,NKG,ZSNJ,"例行天气报告：南京(ZSNJ, NKG)机场；北京时间2024-07-24 13:00；130度的风4米/秒，风向在100度至170度间变化；天空状况良好；气温为37℃，露点温度为26℃；修正海压为998百帕；天气没有明显变化。",7,2024,12.0,118.865949,31.735032,Nanjing Lukou International Airport,118.12799835205100,24.54400062561040,第一副驾驶,低风险
1436660,2024-07-24,2889,2024-07-24 14:20:00,2024-07-24 15:44:00,B-2230,A320,A320,0x243B,74.0队,F,NKG,ZSNJ,XMN,ZSAM,"特选天气报告：厦门(ZSAM, XMN)机场；北京时间2024-07-24 16:30；330度的风5米/秒，风向在300度至10度间变化；能见度高于10公里；微量的云，云底高2300英尺(690米)、多云，云底高6000英尺(1800米)；气温为31℃，露点温度为25℃；修正海压为992百帕；天气没有明显变化。",5,2024,15.0,118.12799835205100,24.54400062561040,Xiamen Gaoqi International Airport,118.865949,31.735032,第一副驾驶,低风险
1436661,2024-07-24,2890,2024-07-24 17:12:00,2024-07-24 18:37:00,B-2230,A320,A320,0x243B,74.0队,F,XMN,ZSAM,NKG,ZSNJ,"例行天气报告：南京(ZSNJ, NKG)机场；北京时间2024-07-24 20:00；110度的风7米/秒；天空状况良好；气温为33℃，露点温度为26℃；修正海压为997百帕；天气没有明显变化。",7,2024,18.0,118.865949,31.735032,Nanjing Lukou International Airport,118.12799835205100,24.54400062561040,第一副驾驶,低风险
1436662,2024-07-25,2897,2024-07-25 17:41:00,2024-07-25 19:58:00,B-320H,A320-NEO,A320,0x243B,74.0队,F,NKG,ZSNJ,BHY,ZGBH,"例行天气报告：北海(ZGBH, BHY)机场；北京时间2024-07-25 21:00；250度的风2米/秒，风向在200度至330度间变化；天空状况良好；气温为29℃，露点温度为27℃；修正海压为994百帕；天气没有明显变化。",19,2024,19.0,109.293999,21.5394,Beihai Fucheng Airport,118.865949,31.735032,第一副驾驶,中风险
1436663,2024-07-25,2898,2024-07-25 21:13:00,2024-07-25 23:28:00,B-320H,A320-NEO,A320,0x243B,74.0队,F,BHY,ZGBH,NKG,ZSNJ,"例行天气报告：南京(ZSNJ, NKG)机场；北京时间2024-07-26 00:00；110度的风6米/秒；能见度高于10公里；微量的云，云底高3000英尺(900米)；气温为30℃，露点温度为26℃；修正海压为997百帕；天气没有明显变化。",6,2024,23.0,118.865949,31.735032,Nanjing Lukou International Airport,109.293999,21.5394,第一副驾驶,低风险
1438257,2024-07-23,2720,2024-07-23 12:48:00,2024-07-23 15:18:00,B-306F,A320-NEO,A320,0x244,71.0队,F,HRB,ZYHB,NKG,ZSNJ,"例行天气报告：南京(ZSNJ, NKG)机场；北京时间2024-07-23 16:00；160度的风4米/秒，风向在130度至190度间变化；天空状况良好；气温为38℃，露点温度为26℃；修正海压为998百帕；天气没有明显变化。",25,2024,15.0,118.865949,31.735032,Nanjing Lukou International Airport,126.25,45.623402,教员,低风险
1438258,2024-07-24,9781,2024-07-24 11:44:00,2024-07-24 13:00:00,B-2411,A320,A320,0x244,71.0队,F,NKG,ZSNJ,FOC,ZSFZ,"例行天气报告：福州(ZSFZ, FOC)机场；北京时间2024-07-24 14:00；20度的风10米/秒，阵风15米/秒；能见度9000米；中等强度的阵雨；少云，云底高2300英尺(690米)、多云，云底高5000英尺(1500米)；气温为31℃，露点温度为26℃；修正海压为993百帕；到24日07时UTC结束，天气逐渐转变到小阵雨。",3,2024,13.0,119.66318,25.934669,Fuzhou Changle International Airport,118.865949,31.735032,教员,低风险
1438259,2024-07-24,9782,2024-07-24 14:47:00,2024-07-24 15:51:00,B-2411,A320,A320,0x244,71.0队,F,FOC,ZSFZ,NKG,ZSNJ,"例行天气报告：南京(ZSNJ, NKG)机场；北京时间2024-07-24 17:00；110度的风7米/秒；天空状况良好；气温为36℃，露点温度为25℃；修正海压为996百帕；天气没有明显变化。",7,2024,15.0,118.865949,31.735032,Nanjing Lukou International Airport,119.66318,25.934669,教员,低风险
1438260,2024-07-25,2846,2024-07-25 21:15:00,2024-07-25 22:56:00,B-6332,A321,A320,0x244,71.0队,F,CKG,ZUCK,NKG,ZSNJ,"例行天气报告：南京(ZSNJ, NKG)机场；北京时间2024-07-26 00:00；110度的风6米/秒；能见度高于10公里；微量的云，云底高3000英尺(900米)；气温为30℃，露点温度为26℃；修正海压为997百帕；天气没有明显变化。",7,2024,22.0,118.865949,31.735032,Nanjing Lukou International Airport,106.651895,29.712254,教员,低风险
1438546,2024-07-23,6131,2024-07-23 10:25:00,2024-07-23 12:33:00,B-6559,A320,A320,0x2441,179.0队,L,TFU,ZUTF,TNA,ZSJN,"例行天气报告：济南(ZSJN, TNA)机场；北京时间2024-07-23 14:00；40度的风2米/秒；能见度高于10公里；多云，云底高3300英尺(990米)；气温为34℃，露点温度为28℃；修正海压为997百帕；天气没有明显变化。",19,2024,12.0,117.216003,36.857201,Jinan Yaoqiang International Airport,104.441284,30.31252,第一副驾驶,低风险
1438547,2024-07-24,6557,2024-07-24 09:17:00,2024-07-24 11:11:00,B-6006,A320,A320,0x2441,179.0队,L,CGQ,ZYCC,LYI,ZSLY,"例行天气报告：临沂(ZSLY, LYI)机场；北京时间2024-07-24 12:00；风向不定的风2米/秒；能见度6000米；少云，云底高2600英尺(780米)；气温为35℃，露点温度为30℃；修正海压为999百帕；天气没有明显变化。",19,2024,11.0,118.411828,35.052918,Linyi Qiyang Airport,125.684998,43.996201,第一副驾驶,低风险
